,code,list_date,lot_size,mkt_cap,offer_range,list_price,oversub,amtforone,hit_rate,cur_price,day1_perform,offer_period,list_market,industry,bkgd,hk_offer_shares,sponsor,sponsor1,sponsor2,sponsor3,sponsor4,sponsor5,offer_shares,offer_percent,lots_for_one,flow_cap,full_cap,sub_multiple,get_1lot_percent,HSBC Corporate Finance (Hong Kong) Limited,J.P. Morgan Securities (Far East) Limited,Merrill Lynch Far East Limited,RaffAello Capital Limited,UBS Securities Hong Kong Limited,中信建投(國際)融資有限公司,中信里昂證券資本市場有限公司,中國光大融資有限公司,中國國際金融香港證券有限公司,中國泛海企業融資有限公司,中國銀河國際證券(香港)有限公司,中州國際融資有限公司,中毅資本有限公司,中銀國際亞洲有限公司,交銀國際(亞洲)有限公司,信達國際融資有限公司,光銀國際資本有限公司,八方金融有限公司,凱基金融亞洲有限公司,創僑國際有限公司,創越融資有限公司,創陞融資有限公司,力高企業融資有限公司,卓亞（企業融資）有限公司,南華融資有限公司,博思融資有限公司,同人融資有限公司,國信證券(香港)融資有限公司,國元融資(香港)有限公司,國泰君安融資有限公司,均富融資有限公司,域高融資有限公司,大有融資有限公司,天泰金融服務有限公司,天財資本國際有限公司,天達融資亞洲有限公司,安信融資(香港)有限公司,富強金融資本有限公司,富比資本有限公司,實德新源資本有限公司,工銀國際融資有限公司,廣發融資(香港)有限公司,建泉融資有限公司,建銀國際金融有限公司,德健融資有限公司,德意志證券亞洲有限公司,招商證券(香港)有限公司,招銀國際融資有限公司,摩根士丹利亞洲有限公司,摩根大通證券(遠東)有限公司,新百利融資有限公司,星展亞洲融資有限公司,智富融資有限公司,東方融資(香港)有限公司,東興證券(香港)有限公司,民銀資本有限公司,法國巴黎證券(亞洲)有限公司,浦銀國際融資有限公司,浩德融資有限公司,海通國際資本有限公司,滙富融資有限公司,瑞士信貸(香港)有限公司,申萬宏源融資(香港)有限公司,竤信國際有限公司,第一上海融資有限公司,紅日資本有限公司,絡繹資本有限公司,耀盛資本有限公司,脈搏資本有限公司,興業金融融資有限公司,興證國際融資有限公司,花旗環球金融亞洲有限公司,英皇融資有限公司,英高財務顧問有限公司,茂宸環球資本有限公司,華泰金融控股(香港)有限公司,華邦融資有限公司,華高和昇財務顧問有限公司,西證(香港)融資有限公司,豐盛融資有限公司,農銀國際融資有限公司,野村國際(香港)有限公司,金利豐財務顧問有限公司,銀河—聯昌證券(香港)有限公司,鎧盛資本有限公司,長江證券融資(香港)有限公司,長雄證券有限公司,香江資本有限公司,高盛(亞洲)有限責任公司,麥格理資本股份有限公司,鼎珮證券有限公司,TUS Corporate Finance Limited,中泰國際融資有限公司,國金證券(香港)有限公司,上銀國際有限公司,富瑞金融集團香港有限公司,Credit Suisse (Hong Kong) Limited,復星恆利證券有限公司,day1_performance
27,HK.01821,2019/11/01,200,491.93-528.37,16.20-17.40,16.800,2.2,1手,100.0%,16.120,+5.357%,2019/10/22 - 2019/10/25,香港聯合交易所有限公司 (主板),倉儲物流,其他,"39,850,000 (5.30%)",德意志證券亞洲有限公司、中信里昂證券資本市場有限公司、,德意志證券亞洲有限公司,中信里昂證券資本市場有限公司,,,,39850000.0,5.3,1,12631698113.207548,51015034482.75863,3.2,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.357
28,HK.00302,2019/10/31,2000,51.03-65.94,2.19-2.83,2.830,542.8,20手,15.0%,2.780,+2.120%,2019/10/19 - 2019/10/24,香港聯合交易所有限公司 (主板),電子商貿及互聯網服務,其他,"230,500,000 (43.48%)",中國國際金融香港證券有限公司、法國巴黎證券(亞洲)有限公司、,中國國際金融香港證券有限公司,法國巴黎證券(亞洲)有限公司,,,,230500000.0,43.48,20,1500264489.4204233,6594000000.0,543.8,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12
29,HK.01847,2019/10/31,1000,3.70-4.70,2.76-3.51,3.360,17.5,6手,70.0%,2.140,-20.833%,2019/10/21 - 2019/10/24,香港聯合交易所有限公司 (主板),建築材料,H股,"40,166,000(30%)",中國國際金融香港證券有限公司、,中國國際金融香港證券有限公司,,,,,40166000.0,30.0,6,449859200.0,449914529.9145299,18.5,70.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.833
30,HK.06855,2019/10/28,100,66.68-70.82,32.20-34.20,34.200,751.0,100手,9.0%,34.450,+9.942%,2019/10/16 - 2019/10/21,香港聯合交易所有限公司 (主板),生物科技,其他,"6,090,500(50%)",Merrill Lynch Far East Limited、花旗環球金融亞洲有限公司、,Merrill Lynch Far East Limited,花旗環球金融亞洲有限公司,,,,6090500.0,50.0,100,416590200.00000006,7081999999.999999,752.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942
31,HK.01692,2019/10/25,2000,5.20-6.00,1.30-1.50,1.300,273.5,35手,10.0%,0.680,-33.846%,2019/10/15 - 2019/10/18,香港聯合交易所有限公司 (主板),家用電器,其他,"50,000,000(50%)",同人融資有限公司、,同人融資有限公司,,,,,50000000.0,50.0,35,130000000.0,520000000.0,274.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.846
32,HK.01853,2019/10/24,2500,2.22-2.92,1.90-2.50,2.350,97.3,20手,20.0%,2.300,-6.383%,2019/09/27 - 2019/10/17,香港聯合交易所有限公司 (主板),供電供熱,H股,"11,670,000 (40%)",中銀國際亞洲有限公司、,中銀國際亞洲有限公司,,,,,11670000.0,40.0,20,68561250.0,274480000.0,98.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.383
33,HK.01871,2019/10/24,4000,5.12-5.68,1.28-1.42,1.280,379.2,75手,1.6%,0.495,-32.031%,2019/10/11 - 2019/10/16,香港聯合交易所有限公司 (主板),其他支援服務,其他,"50,000,000 (50%)",信達國際融資有限公司、,信達國際融資有限公司,,,,,50000000.0,50.0,75,128000000.0,512000000.0,380.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.031
34,HK.01843,2019/10/23,4000,5.20-6.00,0.65-0.75,0.650,12.7,20手,19.5%,0.560,-6.154%,2019/09/30 - 2019/10/08,香港聯合交易所有限公司 (主板),餐飲,其他,"20,000,000(10%)",力高企業融資有限公司、,力高企業融資有限公司,,,,,20000000.0,10.0,20,130000000.0,520000000.0,13.7,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.154
35,HK.08441,2019/10/22,10000,2.56-3.12,0.32-0.39,0.320,40.6,25手,30.0%,0.550,+78.125%,2019/09/30 - 2019/10/09,香港聯合交易所有限公司 (創業板),其他支援服務,其他,"60,000,000 (30%)",南華融資有限公司、,南華融資有限公司,,,,,60000000.0,30.0,25,64000000.0,256000000.0,41.6,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.125
36,HK.01283,2019/10/18,5000,5.00-6.00,0.625-0.75,0.730,80.6,40手,10.0%,0.570,+1.370%,2019/09/27 - 2019/10/08,香港聯合交易所有限公司 (主板),建築及裝修,其他,"80,000,000(40%)",豐盛融資有限公司、,豐盛融資有限公司,,,,,80000000.0,40.0,40,146000000.0,584000000.0,81.6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37
37,HK.01959,2019/10/18,2000,5.05-6.15,1.01-1.23,1.080,21.2,25手,40.0%,0.500,-28.704%,2019/09/30 - 2019/10/11,香港聯合交易所有限公司 (主板),汽車零售及維護維修,其他,"37,500,000 (30%)",富強金融資本有限公司、,富強金融資本有限公司,,,,,37500000.0,30.0,25,135000000.0,540000000.0,22.2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.704
38,HK.01967,2019/10/18,2000,5.00-6.25,2.00-2.50,2.000,11.9,30手,15.0%,4.000,+70.000%,2019/09/28 - 2019/10/04,香港聯合交易所有限公司 (主板),電子元器件,其他,"6,250,000(10%)",德健融資有限公司、,德健融資有限公司,,,,,6250000.0,10.0,30,125000000.0,500000000.0,12.9,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
39,HK.02606,2019/10/18,100,52.53-66.95,30.60-39.00,37.000,51.9,1手,100.0%,49.150,+15.000%,2019/10/08 - 2019/10/11,香港聯合交易所有限公司 (主板),物業管理及代理,H股,"17,166,500 (40%)",農銀國際融資有限公司、華泰金融控股(香港)有限公司、,農銀國際融資有限公司,華泰金融控股(香港)有限公司,,,,17166500.0,40.0,1,1587901250.0,6351666666.666667,52.9,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
40,HK.01084,2019/10/17,2000,9.28-13.92,1.16-1.74,1.160,0.6,1手,100.0%,1.230,+16.379%,2019/09/30 - 2019/10/09,香港聯合交易所有限公司 (主板),食品添加劑及調味料,其他,"20,000,000 (10%)",安信融資(香港)有限公司、,安信融資(香港)有限公司,,,,,20000000.0,10.0,1,231999999.99999997,927999999.9999999,1.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.379
41,HK.01582,2019/10/16,2500,5.00-7.00,1.00-1.40,1.000,8.9,36手,20.0%,0.650,+15.000%,2019/09/27 - 2019/10/03,香港聯合交易所有限公司 (主板),建築及裝修,其他,"13,885,000 (10%)",第一上海融資有限公司、,第一上海融資有限公司,,,,,13885000.0,10.0,36,138850000.0,500000000.0,9.9,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
42,HK.01955,2019/10/16,2000,5.00-6.00,1.00-1.20,1.000,49.0,15手,50.0%,0.790,+23.000%,2019/09/27 - 2019/10/03,香港聯合交易所有限公司 (主板),其他支援服務,其他,"50,000,000 (40%)",西證(香港)融資有限公司、,西證(香港)融資有限公司,,,,,50000000.0,40.0,15,125000000.0,500000000.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
43,HK.01846,2019/10/15,1000,19.67-27.93,6.20-8.80,7.500,41.7,7手,30.0%,8.800,+46.667%,2019/09/30 - 2019/10/08,香港聯合交易所有限公司 (主板),醫療器械及服務,其他,"23,802,000 (30%)",中銀國際亞洲有限公司、,中銀國際亞洲有限公司,,,,,23802000.0,30.0,7,595050000.0,2380397727.272727,42.7,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.667
44,HK.01895,2019/10/11,1000,10.40-15.00,2.08-3.00,2.080,5.0,10手,20.0%,1.650,+41.827%,2019/09/25 - 2019/09/30,香港聯合交易所有限公司 (主板),物業管理及代理,其他,"12,500,000(10%)",東方融資(香港)有限公司、,東方融資(香港)有限公司,,,,,12500000.0,10.0,10,260000000.0,1040000000.0,6.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.827
45,HK.08418,2019/10/11,10000,1.70-2.21,0.20-0.26,0.240,27.2,80手,40.0%,1.450,+93.750%,2019/09/27 - 2019/10/03,香港聯合交易所有限公司 (創業板),汽車零售及維護維修,其他,"75,000,000 (30%)",東方融資(香港)有限公司、,東方融資(香港)有限公司,,,,,75000000.0,30.0,80,60000000.0,204000000.0,28.2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75
46,HK.03601,2019/10/10,1000,5.98-7.80,2.30-3.00,2.700,276.4,20手,20.0%,3.750,+218.519%,2019/09/26 - 2019/10/02,香港聯合交易所有限公司 (主板),系統開發及信息科技顧問,其他,"30,000,000 (50%)",國信證券(香港)融資有限公司、,國信證券(香港)融資有限公司,,,,,30000000.0,50.0,20,162000000.0,702000000.0,277.4,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.519
47,HK.06110,2019/10/10,1000,514.70-626.32,8.30-10.10,8.500,1.4,1手,100.0%,9.230,+8.824%,2019/09/26 - 2019/10/02,香港聯合交易所有限公司 (主板),服裝,其他,"93,020,000 (10%)",Merrill Lynch Far East Limited、摩根士丹利亞洲有限公司、,Merrill Lynch Far East Limited,摩根士丹利亞洲有限公司,,,,93020000.0,10.0,1,7906700000.0,52710099009.901,2.4,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.824
48,HK.06820,2019/10/08,2000,33.44-43.12,1.52-1.96,1.520,7.0,50手,50.0%,0.990,0.000%,2019/09/24 - 2019/09/27,香港聯合交易所有限公司 (主板),電子商貿及互聯網服務,其他,"33,000,000 (10%)",國泰君安融資有限公司、,國泰君安融資有限公司,,,,,33000000.0,10.0,50,501600000.0,3344000000.0,8.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,HK.01876,2019/09/30,100,3575.72-3973.02,27.00-30.00,27.000,2.6,1手,100.0%,28.750,+4.444%,2019/09/18 - 2019/09/23,香港聯合交易所有限公司 (主板),煙酒,其他,"72,586,000 (4.35%)",J.P. Morgan Securities (Far East) Limited、摩根士丹利亞洲有限公司、,J.P. Morgan Securities (Far East) Limited,摩根士丹利亞洲有限公司,,,,72586000.0,4.35,1,45053379310.34483,357571800000.0,3.6,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444
50,HK.01960,2019/09/30,5000,5.00-6.00,0.50-0.60,0.500,8.6,14手,10.0%,0.188,+60.000%,2019/09/16 - 2019/09/19,香港聯合交易所有限公司 (主板),基建,其他,"25,000,000(10%)",紅日資本有限公司、,紅日資本有限公司,,,,,25000000.0,10.0,14,125000000.0,500000000.0,9.6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
51,HK.03938,2019/09/30,2000,5.20-6.80,1.30-1.70,1.680,27.4,20手,25.1%,0.850,-36.310%,2019/09/17 - 2019/09/20,香港聯合交易所有限公司 (主板),證券,其他,"21,600,000 (30%)",力高企業融資有限公司、TUS Corporate Finance Limited、,力高企業融資有限公司,TUS Corporate Finance Limited,,,,21600000.0,30.0,20,120960000.0,672000000.0,28.4,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.31
52,HK.08668,2019/09/26,10000,2.40-2.88,0.20-0.24,0.240,53.9,20手,30.0%,0.180,+0.417%,2019/09/13 - 2019/09/18,香港联合交易所有限公司 (創業板),旅遊及觀光,其他,"120,000,000 (40%)",力高企業融資有限公司、,力高企業融資有限公司,,,,,120000000.0,40.0,20,72000000.0,288000000.0,54.9,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417
53,HK.02696,2019/09/25,100,78.89-91.94,49.60-57.80,49.600,2.9,1手,100.0%,40.350,-0.302%,2019/09/12 - 2019/09/17,香港聯合交易所有限公司 (主板),生物科技,H股,"6,469,600 (10%)",Merrill Lynch Far East Limited、招銀國際融資有限公司、花旗環球金融亞洲有限公司、中國國際金融香港證券有限公司、復星恆利證券有限公司、,Merrill Lynch Far East Limited,招銀國際融資有限公司,花旗環球金融亞洲有限公司,中國國際金融香港證券有限公司,復星恆利證券有限公司,6469600.0,10.0,1,3208921600.0,7889660899.653979,3.9,100.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.302
54,HK.03928,2019/09/19,2000,5.04-5.52,1.05-1.15,1.070,6.2,10手,35.0%,1.090,+14.019%,2019/08/29 - 2019/09/03,香港聯合交易所有限公司 (主板),建築及裝修,其他,"12,000,000 (10%)",均富融資有限公司、,均富融資有限公司,,,,,12000000.0,10.0,10,128400000.00000001,513600000.0,7.2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.019
55,HK.01920,2019/08/16,10000,,0.20,0.200,14.1,3手,80.0%,0.184,-16.000%,2019/08/06 - 2019/08/09,香港聯合交易所有限公司 (主板),建築及裝修,其他,"195,000,000 (30%)",均富融資有限公司、,均富融資有限公司,,,,,195000000.0,30.0,3,130000000.0,520000000.0,15.1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0
56,HK.01073,2019/07/26,5000,,0.52,0.520,2.9,1手,100.0%,0.465,-5.769%,2019/06/28 - 2019/07/19,香港聯合交易所有限公司 (主板),證券,其他,"241,705,083 (100%)",英皇融資有限公司、,英皇融資有限公司,,,,,241705083.0,100.0,1,125686643.16000001,502746572.64000005,3.9,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.769
57,HK.02558,2019/07/18,1000,36.88-38.63,3.80-3.98,3.820,-0.843,1手,100.0%,1.820,0.000%,2019/06/28 - 2019/07/11,香港聯合交易所有限公司 (主板),銀行,H股,"15,196,000 (1.57%)",招銀國際融資有限公司、中國國際金融香港證券有限公司、建銀國際金融有限公司、,招銀國際融資有限公司,中國國際金融香港證券有限公司,建銀國際金融有限公司,,,15196000.0,1.57,1,3697370700.6369424,3707703517.5879397,0.15700000000000003,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
